"","make","country","year","model","vclass","displ","tran","trans_dscr","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv"
"11560","ford","united states",2003,"E250 Econoline 2WD","Vans",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"11561","ford","united states",2003,"E250 Econoline 2WD","Vans",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,15,13,NA,NA
"11562","ford","united states",2003,"E150 Club Wagon","Vans",4.2,"Automatic 4-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,14,NA,NA
"11563","ford","united states",2003,"E150 Club Wagon","Vans",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA
"11564","ford","united states",2003,"E150 Club Wagon","Vans",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,14,NA,NA
"11565","ford","united states",2003,"Windstar FWD Cargo Van","Minivan",3.8,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,NA,NA
"11566","ford","united states",2003,"Windstar FWD Wagon","Minivan",3.8,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,NA,NA
"11567","ford","united states",2003,"Escape 2WD","Sport Utility Vehicles",2,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,25,22,NA,NA
"11568","ford","united states",2003,"Escape 2WD","Sport Utility Vehicles",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,23,19,NA,NA
"11569","ford","united states",2003,"Expedition 2WD","Sport Utility Vehicles",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,18,14,NA,NA
"11570","ford","united states",2003,"Expedition 2WD","Sport Utility Vehicles",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,14,NA,NA
"11571","ford","united states",2003,"Explorer 2WD","Sport Utility Vehicles",4.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11572","ford","united states",2003,"Explorer Sport 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"11573","ford","united states",2003,"Explorer Sport 2WD","Sport Utility Vehicles",4,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"11574","ford","united states",2003,"Escape 4WD","Sport Utility Vehicles",2,"Manual 5-spd",NA,"4","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,23,21,NA,NA
"11575","ford","united states",2003,"Escape 4WD","Sport Utility Vehicles",3,"Automatic 4-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,21,18,NA,NA
"11576","ford","united states",2003,"Expedition 4WD","Sport Utility Vehicles",4.6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"11577","ford","united states",2003,"Expedition 4WD","Sport Utility Vehicles",5.4,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,14,NA,NA
"11578","ford","united states",2003,"Explorer 4WD","Sport Utility Vehicles",4.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11579","ford","united states",2003,"Explorer Sport 4WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,15,NA,NA
"11580","ford","united states",2003,"Explorer Sport 4WD","Sport Utility Vehicles",4,"Manual 5-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,17,15,NA,NA
"11581","ford","united states",2003,"F150 CNG","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","CNG",FALSE,FALSE,FALSE,11,15,13,NA,NA
"11582","ford","united states",2003,"F150 Dual-fuel 2WD (LPG)","Standard Pickup Trucks",5.4,"Automatic 4-spd",NA,"8","Rear-Wheel Drive","Gasoline or propane",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11583","ford","united states",2003,"F150 Dual-fuel 4WD (LPG)","Standard Pickup Trucks",5.4,"Automatic 4-spd",NA,"8","4-Wheel or All-Wheel Drive","Gasoline or propane",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11584","ford","united states",2003,"Explorer 4WD FFV","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,14,19,16,NA,NA
"11585","ford","united states",2003,"Explorer 2WD FFV","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,14,19,16,NA,NA
"11586","ford","united states",2003,"Ranger FFV 2WD","Standard Pickup Trucks",3,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,15,20,17,NA,NA
"11587","ford","united states",2003,"Taurus","Large Cars",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,17,25,20,105,17
"11588","ford","united states",2003,"Taurus Wagon","Midsize Station Wagons",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,17,24,19,104,39
"11589","ford","united states",2003,"Crown Victoria CNG","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","CNG",FALSE,FALSE,FALSE,12,17,14,111,21
"11590","ford","united states",2003,"F150 Dual-fuel 2WD (CNG)","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Gasoline or natural gas",FALSE,FALSE,FALSE,11,15,13,NA,NA
"11591","ford","united states",2003,"F150 Dual-fuel 4WD (CNG)","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Gasoline or natural gas",FALSE,FALSE,FALSE,11,14,12,NA,NA
"11592","ford","united states",2004,"Thunderbird","Two Seaters",3.9,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,18,52,8
"11593","ford","united states",2004,"Thunderbird","Two Seaters",3.9,"Automatic (S5)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,52,8
"11594","ford","united states",2004,"Mustang","Subcompact Cars",3.8,"Automatic 4-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,25,20,82,11
"11595","ford","united states",2004,"Mustang","Subcompact Cars",3.8,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,27,21,82,11
"11596","ford","united states",2004,"Mustang","Subcompact Cars",3.9,"Automatic 4-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,82,11
"11597","ford","united states",2004,"Mustang","Subcompact Cars",3.9,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,27,21,82,11
"11598","ford","united states",2004,"Mustang","Subcompact Cars",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,21,18,82,11
"11599","ford","united states",2004,"Mustang","Subcompact Cars",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,21,17,82,11
"11600","ford","united states",2004,"Mustang","Subcompact Cars",4.6,"Manual 5-spd",NA,"8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,82,11
"11601","ford","united states",2004,"Mustang","Subcompact Cars",4.6,"Manual 5-spd",NA,"8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,82,11
"11602","ford","united states",2004,"Mustang","Subcompact Cars",4.6,"Manual 6-spd",NA,"8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,17,82,11
"11603","ford","united states",2004,"Focus","Compact Cars",2,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,23,30,25,95,15
"11604","ford","united states",2004,"Focus","Compact Cars",2,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,28,24,95,15
"11605","ford","united states",2004,"Focus","Compact Cars",2,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,32,27,95,15
"11606","ford","united states",2004,"Focus","Compact Cars",2,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,30,25,95,15
"11607","ford","united states",2004,"Focus","Compact Cars",2,"Manual 6-spd",NA,"4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,95,15
"11608","ford","united states",2004,"Focus","Compact Cars",2.3,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,28,24,95,15
"11609","ford","united states",2004,"Focus","Compact Cars",2.3,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,30,25,95,15
"11610","ford","united states",2004,"Crown Victoria","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,111,21
"11611","ford","united states",2004,"Taurus","Large Cars",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,25,20,105,17
"11612","ford","united states",2004,"Taurus","Large Cars",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,105,17
"11613","ford","united states",2004,"Focus Station Wagon","Midsize Station Wagons",2,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,28,24,96,36
"11614","ford","united states",2004,"Focus Station Wagon","Midsize Station Wagons",2,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,23,32,26,96,36
"11615","ford","united states",2004,"Focus Station Wagon","Midsize Station Wagons",2,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,30,25,96,36
"11616","ford","united states",2004,"Focus Station Wagon","Midsize Station Wagons",2.3,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,28,24,96,36
"11617","ford","united states",2004,"Focus Station Wagon","Midsize Station Wagons",2.3,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,30,25,96,36
"11618","ford","united states",2004,"Taurus Wagon","Midsize Station Wagons",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,104,39
"11619","ford","united states",2004,"Taurus Wagon","Midsize Station Wagons",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,19,104,39
"11620","ford","united states",2004,"F150 Pickup 2WD","Standard Pickup Trucks",4.2,"Automatic 4-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,16,NA,NA
"11621","ford","united states",2004,"F150 Pickup 2WD","Standard Pickup Trucks",4.2,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,16,NA,NA
"11622","ford","united states",2004,"F150 Pickup 2WD","Standard Pickup Trucks",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,15,NA,NA
"11623","ford","united states",2004,"F150 Pickup 2WD","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,15,NA,NA
"11624","ford","united states",2004,"F150 Pickup 2WD","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,11,15,13,NA,NA
"11625","ford","united states",2004,"Ranger Pickup 2WD","Standard Pickup Trucks",2.3,"Automatic 5-spd","CLKUP","4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,24,21,NA,NA
"11626","ford","united states",2004,"Ranger Pickup 2WD","Standard Pickup Trucks",2.3,"Manual 5-spd",NA,"4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,27,23,NA,NA
"11627","ford","united states",2004,"Ranger Pickup 2WD","Standard Pickup Trucks",3,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,21,18,NA,NA
"11628","ford","united states",2004,"Ranger Pickup 2WD","Standard Pickup Trucks",3,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,21,18,NA,NA
"11629","ford","united states",2004,"Ranger Pickup 2WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"11630","ford","united states",2004,"Ranger Pickup 2WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"11631","ford","united states",2004,"Ranger Pickup 2WD","Standard Pickup Trucks",4,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,21,17,NA,NA
"11632","ford","united states",2004,"F150 Pickup 4WD","Standard Pickup Trucks",4.2,"Automatic 4-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,17,15,NA,NA
"11633","ford","united states",2004,"F150 Pickup 4WD","Standard Pickup Trucks",4.2,"Manual 5-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11634","ford","united states",2004,"F150 Pickup 4WD","Standard Pickup Trucks",4.6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA
"11635","ford","united states",2004,"F150 Pickup 4WD","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,11,15,13,NA,NA
"11636","ford","united states",2004,"F150 Pickup 4WD","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA
"11637","ford","united states",2004,"Ranger Pickup 4WD","Standard Pickup Trucks",3,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,18,16,NA,NA
"11638","ford","united states",2004,"Ranger Pickup 4WD","Standard Pickup Trucks",3,"Manual 5-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,17,NA,NA
"11639","ford","united states",2004,"Ranger Pickup 4WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,15,NA,NA
"11640","ford","united states",2004,"Ranger Pickup 4WD","Standard Pickup Trucks",4,"Manual 5-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,17,15,NA,NA
"11641","ford","united states",2004,"E150 Econoline 2WD","Vans",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11642","ford","united states",2004,"E150 Econoline 2WD","Vans",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,16,14,NA,NA
"11643","ford","united states",2004,"E250 Econoline 2WD","Vans",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,15,NA,NA
"11644","ford","united states",2004,"E150 Club Wagon","Vans",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,15,NA,NA
"11645","ford","united states",2004,"E150 Club Wagon","Vans",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,14,NA,NA
"11646","ford","united states",2004,"Freestar Cargo Van FWD","Minivan",3.9,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,21,18,NA,NA
"11647","ford","united states",2004,"Freestar Wagon FWD","Minivan",3.9,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,21,17,NA,NA
"11648","ford","united states",2004,"Freestar Wagon FWD","Minivan",4.2,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,21,17,NA,NA
"11649","ford","united states",2004,"Escape 2WD","Sport Utility Vehicles",2,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,25,22,NA,NA
"11650","ford","united states",2004,"Escape 2WD","Sport Utility Vehicles",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,23,19,NA,NA
"11651","ford","united states",2004,"Expedition 2WD","Sport Utility Vehicles",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,18,15,NA,NA
"11652","ford","united states",2004,"Expedition 2WD","Sport Utility Vehicles",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,14,NA,NA
"11653","ford","united states",2004,"Explorer 2WD","Sport Utility Vehicles",4.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11654","ford","united states",2004,"Escape 4WD","Sport Utility Vehicles",3,"Automatic 4-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,NA,NA
"11655","ford","united states",2004,"Expedition 4WD","Sport Utility Vehicles",4.6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"11656","ford","united states",2004,"Expedition 4WD","Sport Utility Vehicles",5.4,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA
"11657","ford","united states",2004,"Explorer 4WD","Sport Utility Vehicles",4.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11658","ford","united states",2004,"F150 CNG","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","CNG",FALSE,FALSE,FALSE,11,15,13,NA,NA
"11659","ford","united states",2004,"F150 Dual-fuel 2WD (CNG)","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Gasoline or natural gas",FALSE,FALSE,FALSE,11,14,12,NA,NA
"11660","ford","united states",2004,"F150 Dual-fuel 4WD (CNG)","Standard Pickup Trucks",5.4,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Gasoline or natural gas",FALSE,FALSE,FALSE,11,14,12,NA,NA
"11661","ford","united states",2004,"Explorer Sport Trac FFV 2WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,14,20,16,NA,NA
"11662","ford","united states",2004,"Explorer Sport Trac FFV 4WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,14,19,16,NA,NA
"11663","ford","united states",2004,"Explorer 4WD FFV","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,14,19,16,NA,NA
"11664","ford","united states",2004,"Explorer 2WD FFV","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,14,20,16,NA,NA
"11665","ford","united states",2004,"F150 Dual-fuel 2WD (LPG)","Standard Pickup Trucks",5.4,"Automatic 4-spd",NA,"8","Rear-Wheel Drive","Gasoline or propane",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11666","ford","united states",2004,"F150 Dual-fuel 4WD (LPG)","Standard Pickup Trucks",5.4,"Automatic 4-spd",NA,"8","4-Wheel or All-Wheel Drive","Gasoline or propane",FALSE,FALSE,FALSE,13,18,15,NA,NA
"11667","ford","united states",2004,"Crown Victoria CNG","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","CNG",FALSE,FALSE,FALSE,12,17,14,111,21
"11668","ford","united states",2004,"Taurus","Large Cars",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,17,25,20,105,17
"11669","ford","united states",2004,"Taurus Wagon","Midsize Station Wagons",3,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,17,24,19,104,39
"11670","ford","united states",2004,"Explorer 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"11671","ford","united states",2004,"Explorer 4WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"11672","ford","united states",2005,"GT","Two Seaters",5.4,"Manual 6-spd",NA,"8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,19,14,NA,NA
"11673","ford","united states",2005,"Thunderbird","Two Seaters",3.9,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,52,8
"11674","ford","united states",2005,"Thunderbird","Two Seaters",3.9,"Automatic (S5)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,52,8
"11675","ford","united states",2005,"Mustang","Subcompact Cars",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,23,19,85,13
"11676","ford","united states",2005,"Mustang","Subcompact Cars",4,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,26,20,85,13
"11677","ford","united states",2005,"Mustang","Subcompact Cars",4.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,85,13
"11678","ford","united states",2005,"Mustang","Subcompact Cars",4.6,"Manual 5-spd",NA,"8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,85,13
"11679","ford","united states",2005,"Focus","Compact Cars",2,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,29,25,94,16.5
"11680","ford","united states",2005,"Focus","Compact Cars",2,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,32,26,94,16.5
"11681","ford","united states",2005,"Focus","Compact Cars",2.3,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,28,23,94,16.5
"11682","ford","united states",2005,"Crown Victoria","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,19,111,21
"11683","ford","united states",2005,"Five Hundred AWD","Large Cars",3,"Automatic (variable gear ratios)","VMODE CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,23,19,108,21
